customer_id,age_group,household_size,household_type,income_decile,income_level,residence_type,disposable_income,monthly_food_budget,mart_fresh_budget,price_sensitivity,freshness_sensitivity,basket_size_factor,visit_lambda_year,visit_frequency,preferred_category,pref_produce,pref_meat,pref_dairy,pref_deli,pref_cheese
CUS007928,60_plus,2,senior,4,middle,apartment,2650689,438748,19744,0.5485,0.7861,1.0,56.4,medium,produce,0.6054,0.1671,0.1314,0.0668,0.0293
CUS007929,40s,1,single,2,low,single_household,1372460,204126,9186,0.7255,0.6294,0.897,110.1,high,produce,0.4527,0.2218,0.1352,0.1233,0.067
CUS007930,40s,2,couple,5,middle,apartment,3185740,376906,16961,0.5737,0.8834,1.0,65.4,medium,produce,0.3839,0.2126,0.153,0.1363,0.1142
CUS007931,50s,2,couple,2,low,apartment,1372460,320644,14429,0.7164,0.7563,1.0,34.3,low,produce,0.3093,0.2539,0.283,0.1304,0.0234
CUS007932,50s,5+,family,10,high,apartment,10674991,880703,39632,0.3133,0.8929,1.252,123.4,high,produce,0.3796,0.2023,0.2408,0.1382,0.0392
CUS007933,30s,2,couple,3,low,apartment,2039997,493542,22209,0.7109,0.6599,1.0,131.9,high,produce,0.2778,0.2444,0.193,0.2614,0.0233
CUS007934,50s,2,couple,10,high,apartment,10674991,569675,25635,0.3602,0.8368,1.0,192.6,high,produce,0.5593,0.191,0.0998,0.0695,0.0805
CUS007935,40s,3~4,family,2,low,villa,1372460,381812,17182,0.7229,0.8368,1.11,121.7,high,produce,0.3729,0.3172,0.1301,0.108,0.0719
CUS007936,50s,3~4,family,9,high,apartment,6734142,663245,29846,0.3816,0.8006,1.11,71.7,medium,produce,0.5886,0.1833,0.1053,0.051,0.0716
CUS007937,40s,1,single,1,low,apartment,597808,156160,7027,0.8643,0.8124,0.897,25.1,low,produce,0.2865,0.1958,0.1816,0.1203,0.2158
CUS007938,50s,2,couple,3,low,apartment,2039997,337583,15191,0.5475,0.769,1.0,125.1,high,produce,0.6178,0.1411,0.0898,0.0473,0.1041
CUS007939,60_plus,2,senior,4,middle,single_household,2650689,327555,14740,0.5838,0.7387,1.0,129.4,high,produce,0.5102,0.3425,0.0576,0.0293,0.0604
CUS007940,20s,1,single,2,low,single_household,1372460,220003,9900,0.705,0.5801,0.897,103.0,medium,produce,0.3327,0.1198,0.1798,0.1682,0.1995
CUS007941,60_plus,2,senior,7,middle,apartment,4564124,424204,19089,0.5337,0.8347,1.0,100.6,medium,produce,0.3573,0.3286,0.2617,0.027,0.0254
CUS007942,50s,5+,family,9,high,apartment,6734142,729329,32820,0.3374,0.8047,1.252,133.1,high,produce,0.5189,0.1964,0.2268,0.0232,0.0346
CUS007943,60_plus,2,senior,8,high,villa,5406144,599475,26976,0.4195,0.7997,1.0,70.0,medium,produce,0.5457,0.146,0.2049,0.0715,0.032
CUS007944,40s,3~4,family,9,high,apartment,6734142,626374,28187,0.3537,0.99,1.11,98.0,medium,meat,0.1407,0.4095,0.2773,0.0881,0.0845
CUS007945,30s,3~4,family,7,middle,villa,4564124,543253,24446,0.5094,0.7696,1.11,80.7,medium,deli,0.252,0.213,0.1278,0.3175,0.0897
CUS007946,60_plus,1,senior,7,middle,single_household,4564124,313872,14124,0.4789,0.8983,0.897,129.3,high,produce,0.4625,0.3462,0.118,0.0544,0.0188
CUS007947,50s,3~4,family,6,middle,apartment,3778538,621988,27989,0.4542,0.5947,1.11,41.1,low,produce,0.3135,0.1942,0.2086,0.1445,0.1392
CUS007948,40s,2,couple,9,high,apartment,6734142,607086,27319,0.3167,0.6253,1.0,50.6,low,meat,0.2585,0.4619,0.0888,0.0903,0.1005
CUS007949,40s,1,single,2,low,villa,1372460,237973,10709,0.7691,0.868,0.897,44.2,low,produce,0.3542,0.3525,0.1303,0.0862,0.0768
CUS007950,50s,1,single,3,low,apartment,2039997,206719,9302,0.5793,0.8942,0.897,90.1,medium,produce,0.3331,0.204,0.1884,0.1745,0.0999
CUS007951,50s,2,couple,7,middle,villa,4564124,648713,29192,0.4061,0.7906,1.0,85.9,medium,meat,0.2224,0.4252,0.1914,0.1463,0.0147
CUS007952,40s,3~4,family,10,high,apartment,10674991,678574,30536,0.2224,0.7671,1.11,148.3,high,produce,0.3056,0.1693,0.1374,0.2614,0.1263
CUS007953,50s,3~4,family,6,middle,apartment,3778538,509881,22945,0.4787,0.7285,1.11,82.3,medium,produce,0.3846,0.2052,0.1477,0.0932,0.1695
CUS007954,60_plus,2,senior,5,middle,apartment,3185740,438102,19715,0.6069,0.7813,1.0,95.1,medium,produce,0.5463,0.1554,0.1758,0.0575,0.065
CUS007955,60_plus,1,senior,3,low,single_household,2039997,165137,7431,0.7495,0.8875,0.897,94.7,medium,produce,0.3591,0.1767,0.301,0.1479,0.0152
CUS007956,50s,3~4,family,9,high,apartment,6734142,758818,34147,0.356,0.7899,1.11,93.3,medium,produce,0.4393,0.2618,0.1319,0.1073,0.0597
CUS007957,60_plus,2,senior,1,low,apartment,597808,272361,12256,0.8836,0.7657,1.0,186.4,high,produce,0.6242,0.2096,0.1105,0.0352,0.0204
CUS007958,20s,1,single,8,high,single_household,5406144,280713,12632,0.408,0.8356,0.897,90.9,medium,meat,0.2331,0.2907,0.1255,0.2768,0.0739
CUS007959,60_plus,1,senior,7,middle,single_household,4564124,305802,13761,0.3904,0.779,0.897,90.5,medium,produce,0.5305,0.1795,0.0904,0.1451,0.0546
CUS007960,30s,2,couple,6,middle,apartment,3778538,500284,22513,0.4473,0.889,1.0,68.8,medium,dairy,0.264,0.1481,0.3264,0.0967,0.1649
CUS007961,50s,3~4,family,6,middle,apartment,3778538,507077,22818,0.4646,0.6832,1.11,67.6,medium,produce,0.2711,0.2608,0.2425,0.1114,0.1142
CUS007962,50s,3~4,family,8,high,apartment,5406144,616334,27735,0.4137,0.7554,1.11,39.2,low,dairy,0.2917,0.2488,0.2967,0.0842,0.0786
CUS007963,60_plus,2,senior,2,low,apartment,1372460,300542,13524,0.7355,0.7235,1.0,45.1,low,produce,0.4286,0.3999,0.0917,0.073,0.0067
CUS007964,60_plus,2,senior,2,low,apartment,1372460,445522,20048,0.6831,0.7808,1.0,98.5,medium,produce,0.5016,0.2759,0.1708,0.0272,0.0244
CUS007965,20s,2,couple,10,high,apartment,10674991,613116,27590,0.1994,0.6507,1.0,122.3,high,produce,0.3412,0.1968,0.1535,0.1928,0.1157
CUS007966,60_plus,3~4,family,1,low,apartment,597808,309757,13939,0.886,0.7014,1.11,54.1,low,produce,0.5017,0.128,0.2641,0.0764,0.0298
CUS007967,60_plus,1,senior,3,low,single_household,2039997,207225,9325,0.7057,0.8959,0.897,107.2,medium,produce,0.5405,0.136,0.1106,0.1634,0.0496
CUS007968,30s,1,single,2,low,single_household,1372460,166161,7477,0.8352,0.7374,0.897,99.9,medium,produce,0.338,0.2891,0.0748,0.1677,0.1304
CUS007969,60_plus,1,senior,6,middle,apartment,3778538,249817,11242,0.5428,0.8233,0.897,48.9,low,meat,0.2537,0.2699,0.2157,0.1796,0.081
CUS007970,20s,1,single,2,low,single_household,1372460,190659,8580,0.5908,0.6112,0.897,67.6,medium,meat,0.1974,0.4229,0.1427,0.2067,0.0304
CUS007971,60_plus,3~4,family,7,middle,apartment,4564124,468409,21078,0.4097,0.7779,1.11,71.7,medium,meat,0.1993,0.5029,0.1473,0.1214,0.0291
CUS007972,50s,1,single,3,low,apartment,2039997,162786,7325,0.5308,0.9444,0.897,150.6,high,produce,0.3653,0.1819,0.2381,0.1015,0.1132
CUS007973,60_plus,2,senior,4,middle,villa,2650689,446883,20110,0.5277,0.7449,1.0,105.5,medium,produce,0.3495,0.1575,0.271,0.1857,0.0363
CUS007974,60_plus,1,senior,4,middle,villa,2650689,202525,9114,0.5659,0.8636,0.897,78.6,medium,produce,0.5102,0.0708,0.23,0.1566,0.0324
CUS007975,40s,1,single,4,middle,villa,2650689,156043,7022,0.4482,0.8273,0.897,155.5,high,dairy,0.3148,0.1152,0.4583,0.054,0.0577
CUS007976,20s,1,single,1,low,single_household,597808,134027,6031,0.9476,0.6101,0.897,88.1,medium,produce,0.3523,0.1733,0.1846,0.2536,0.0361
CUS007977,60_plus,1,senior,6,middle,single_household,3778538,308500,13882,0.4753,0.8456,0.897,92.0,medium,produce,0.449,0.3453,0.1317,0.0232,0.0509
CUS007978,30s,3~4,family,8,high,apartment,5406144,659108,29660,0.3752,0.626,1.11,69.8,medium,meat,0.237,0.2598,0.2296,0.2349,0.0387
CUS007979,60_plus,2,senior,3,low,apartment,2039997,306791,13806,0.6176,0.8257,1.0,91.0,medium,produce,0.4979,0.1592,0.1304,0.0854,0.127
CUS007980,40s,3~4,family,8,high,apartment,5406144,662563,29815,0.3674,0.6676,1.11,102.1,medium,meat,0.2427,0.4254,0.1619,0.1124,0.0576
CUS007981,40s,1,single,4,middle,villa,2650689,194333,8745,0.5616,0.791,0.897,94.1,medium,meat,0.2613,0.3482,0.1645,0.1243,0.1018
CUS007982,40s,5+,family,10,high,villa,10674991,929120,41810,0.3611,0.8495,1.252,67.4,medium,meat,0.331,0.4157,0.0469,0.1069,0.0995
CUS007983,40s,1,single,2,low,single_household,1372460,187092,8419,0.6452,0.8417,0.897,108.5,medium,produce,0.3937,0.1577,0.1607,0.1022,0.1856
CUS007984,60_plus,2,senior,4,middle,apartment,2650689,427429,19234,0.5206,0.7277,1.0,77.6,medium,produce,0.4426,0.2111,0.1584,0.107,0.0809
CUS007985,20s,1,single,5,middle,apartment,3185740,206901,9311,0.564,0.7088,0.897,83.7,medium,produce,0.3563,0.3454,0.1297,0.102,0.0666
CUS007986,60_plus,2,senior,2,low,apartment,1372460,314386,14147,0.7657,0.8249,1.0,49.6,low,produce,0.4706,0.2491,0.154,0.0757,0.0506
CUS007987,40s,3~4,family,9,high,apartment,6734142,690657,31080,0.4176,0.8818,1.11,103.0,medium,produce,0.4078,0.1722,0.1557,0.094,0.1703
CUS007988,60_plus,1,senior,4,middle,apartment,2650689,172536,7764,0.6103,0.7692,0.897,69.3,medium,meat,0.2316,0.4499,0.1695,0.1012,0.0479
CUS007989,60_plus,3~4,family,9,high,single_household,6734142,731086,32899,0.3836,0.8363,1.11,64.9,medium,produce,0.3843,0.262,0.2093,0.1215,0.0229
CUS007990,50s,3~4,family,2,low,apartment,1372460,309174,13913,0.7206,0.7158,1.11,101.3,medium,dairy,0.2835,0.1813,0.3322,0.0997,0.1033
CUS007991,30s,1,single,3,low,single_household,2039997,165490,7447,0.6132,0.5811,0.897,85.2,medium,meat,0.2077,0.3149,0.1471,0.1254,0.2049
CUS007992,40s,3~4,family,2,low,apartment,1372460,355180,15983,0.7026,0.836,1.11,60.0,medium,produce,0.2808,0.2022,0.28,0.0847,0.1522
CUS007993,50s,2,couple,8,high,apartment,5406144,515786,23210,0.4155,0.8892,1.0,141.4,high,produce,0.4399,0.3321,0.1039,0.0835,0.0406
CUS007994,40s,1,single,3,low,single_household,2039997,172898,7780,0.6049,0.5969,0.897,117.4,high,produce,0.3409,0.2947,0.0884,0.168,0.1081
CUS007995,50s,1,single,1,low,apartment,597808,166361,7486,0.8498,0.6251,0.897,51.9,low,produce,0.4127,0.2783,0.1763,0.0584,0.0742
CUS007996,60_plus,1,senior,1,low,villa,597808,154236,6941,0.7045,0.7975,0.897,113.7,high,produce,0.4625,0.2536,0.1422,0.0944,0.0473
CUS007997,60_plus,2,senior,8,high,villa,5406144,648482,29182,0.3569,0.7327,1.0,115.7,high,produce,0.5396,0.2744,0.0929,0.0574,0.0358
CUS007998,60_plus,3~4,family,9,high,villa,6734142,610009,27450,0.2957,0.7108,1.11,62.4,medium,produce,0.5039,0.2372,0.2087,0.0067,0.0435
CUS007999,50s,3~4,family,9,high,apartment,6734142,690275,31062,0.3449,0.9209,1.11,72.8,medium,produce,0.4469,0.2208,0.1969,0.107,0.0283
CUS008000,60_plus,2,senior,6,middle,apartment,3778538,500349,22516,0.477,0.6805,1.0,85.1,medium,produce,0.5377,0.1781,0.2087,0.0328,0.0428
CUS008001,30s,1,single,1,low,single_household,597808,148268,6672,0.7319,0.7906,0.897,35.2,low,produce,0.374,0.3213,0.1069,0.1895,0.0083
CUS008002,60_plus,1,senior,8,high,single_household,5406144,297416,13384,0.3913,0.9194,0.897,88.4,medium,produce,0.4496,0.3379,0.1488,0.0253,0.0384
CUS008003,20s,1,single,2,low,apartment,1372460,148231,6670,0.6474,0.5817,0.897,79.3,medium,meat,0.2315,0.2843,0.1512,0.1037,0.2293
CUS008004,60_plus,3~4,family,8,high,apartment,5406144,546580,24596,0.5575,0.8135,1.11,108.9,medium,produce,0.4576,0.1003,0.2732,0.1129,0.056
CUS008005,30s,2,couple,2,low,apartment,1372460,391094,17599,0.7563,0.7487,1.0,95.6,medium,meat,0.2813,0.3365,0.2348,0.0714,0.076
CUS008006,60_plus,1,senior,4,middle,single_household,2650689,262777,11825,0.6842,0.9466,0.897,112.9,high,produce,0.4078,0.2423,0.2232,0.0865,0.0403
CUS008007,50s,2,couple,2,low,apartment,1372460,336026,15121,0.7641,0.8035,1.0,84.2,medium,produce,0.4511,0.2333,0.1194,0.1765,0.0197
CUS008008,60_plus,2,senior,2,low,apartment,1372460,310026,13951,0.7116,0.8108,1.0,81.9,medium,produce,0.3544,0.3015,0.2114,0.0282,0.1045
CUS008009,60_plus,2,senior,10,high,apartment,10674991,678498,30532,0.3287,0.7428,1.0,66.1,medium,produce,0.3892,0.1204,0.357,0.0163,0.1171
CUS008010,60_plus,1,senior,3,low,apartment,2039997,195558,8800,0.7174,0.7152,0.897,56.7,medium,produce,0.4452,0.243,0.1268,0.1292,0.0558
CUS008011,50s,3~4,family,7,middle,villa,4564124,557729,25098,0.479,0.5996,1.11,103.3,medium,produce,0.4687,0.2137,0.1441,0.06,0.1135
CUS008012,30s,2,couple,7,middle,apartment,4564124,458104,20615,0.441,0.7249,1.0,98.6,medium,produce,0.2804,0.2137,0.2519,0.1461,0.108
CUS008013,60_plus,1,senior,4,middle,villa,2650689,193794,8721,0.6361,0.8023,0.897,47.8,low,produce,0.4877,0.3112,0.0576,0.0297,0.1138
CUS008014,20s,1,single,3,low,single_household,2039997,167733,7548,0.6521,0.612,0.897,58.5,medium,produce,0.363,0.2007,0.1935,0.1986,0.0442
CUS008015,60_plus,1,senior,7,middle,single_household,4564124,285319,12839,0.361,0.9202,0.897,94.2,medium,produce,0.4342,0.2351,0.172,0.0672,0.0914
CUS008016,60_plus,2,senior,8,high,apartment,5406144,640909,28841,0.315,0.7085,1.0,106.1,medium,produce,0.4404,0.3199,0.0744,0.0714,0.0938
CUS008017,30s,3~4,family,10,high,villa,10674991,663156,29842,0.3112,0.7739,1.11,55.9,medium,meat,0.2926,0.3279,0.1452,0.1068,0.1275
CUS008018,60_plus,3~4,family,2,low,apartment,1372460,370725,16683,0.7469,0.7743,1.11,52.8,low,produce,0.3426,0.1872,0.2377,0.0484,0.1841
CUS008019,40s,1,single,2,low,apartment,1372460,194920,8771,0.6201,0.8201,0.897,41.6,low,dairy,0.2582,0.2553,0.3081,0.0791,0.0993
CUS008020,60_plus,3~4,family,10,high,apartment,10674991,841161,37852,0.3312,0.6176,1.11,54.0,low,produce,0.3133,0.2461,0.2692,0.0188,0.1526
CUS008021,60_plus,1,senior,1,low,single_household,597808,131269,5907,0.8244,0.8183,0.897,101.9,medium,produce,0.4735,0.2484,0.1106,0.032,0.1356
CUS008022,40s,2,couple,7,middle,apartment,4564124,486430,21889,0.4423,0.8388,1.0,69.0,medium,dairy,0.2237,0.1554,0.4465,0.1014,0.0731
CUS008023,60_plus,1,senior,4,middle,apartment,2650689,247395,11133,0.4729,0.8982,0.897,111.8,high,produce,0.5202,0.2769,0.0364,0.0684,0.0981
CUS008024,50s,3~4,family,9,high,apartment,6734142,834459,37551,0.5048,0.8136,1.11,79.0,medium,meat,0.322,0.43,0.1379,0.0613,0.0488
CUS008025,30s,1,single,7,middle,single_household,4564124,228832,10297,0.4787,0.799,0.897,140.5,high,produce,0.4456,0.1868,0.1268,0.1873,0.0534
CUS008026,50s,5+,family,10,high,apartment,10674991,803202,36144,0.3713,0.641,1.252,77.8,medium,produce,0.6168,0.2156,0.0729,0.0478,0.0469
CUS008027,60_plus,2,senior,7,middle,apartment,4564124,564799,25416,0.4731,0.6076,1.0,50.7,low,produce,0.485,0.2952,0.164,0.0271,0.0286
CUS008028,50s,3~4,family,6,middle,apartment,3778538,531428,23914,0.3514,0.7377,1.11,79.9,medium,produce,0.357,0.3048,0.1254,0.092,0.1207
CUS008029,50s,1,single,5,middle,single_household,3185740,200731,9033,0.536,0.9125,0.897,66.2,medium,produce,0.5868,0.1997,0.1127,0.027,0.0738
CUS008030,30s,1,single,5,middle,apartment,3185740,220188,9908,0.4935,0.6656,0.897,106.7,medium,produce,0.3594,0.2279,0.0945,0.2056,0.1127
CUS008031,60_plus,2,senior,4,middle,villa,2650689,364449,16400,0.6715,0.9024,1.0,63.9,medium,produce,0.5348,0.169,0.0709,0.2018,0.0235
CUS008032,60_plus,1,senior,7,middle,apartment,4564124,298123,13416,0.3767,0.8166,0.897,124.9,high,produce,0.5292,0.1858,0.1898,0.0352,0.0601
CUS008033,20s,2,couple,7,middle,apartment,4564124,527609,23742,0.47,0.6225,1.0,76.7,medium,meat,0.2649,0.3073,0.1925,0.2184,0.017
CUS008034,50s,1,single,4,middle,apartment,2650689,182022,8191,0.4967,0.7799,0.897,92.7,medium,meat,0.3385,0.4093,0.1543,0.0662,0.0317
CUS008035,30s,2,couple,3,low,apartment,2039997,321279,14458,0.6851,0.6321,1.0,37.1,low,produce,0.4954,0.1203,0.1721,0.1724,0.0397
CUS008036,60_plus,1,senior,1,low,single_household,597808,139486,6277,0.8268,0.8894,0.897,63.5,medium,produce,0.4363,0.3659,0.0217,0.0751,0.101
CUS008037,50s,3~4,family,9,high,apartment,6734142,666735,30003,0.4684,0.7327,1.11,109.3,medium,produce,0.568,0.1915,0.1216,0.1102,0.0087
CUS008038,60_plus,3~4,family,2,low,villa,1372460,363680,16366,0.7318,0.8251,1.11,75.5,medium,produce,0.5137,0.3151,0.0615,0.0454,0.0644
CUS008039,50s,2,couple,2,low,villa,1372460,266756,12004,0.7063,0.7452,1.0,55.5,medium,produce,0.3764,0.189,0.2616,0.0916,0.0815
CUS008040,60_plus,2,senior,7,middle,apartment,4564124,604273,27192,0.4207,0.7576,1.0,57.3,medium,produce,0.3595,0.1285,0.2222,0.2246,0.0652
CUS008041,40s,3~4,family,7,middle,apartment,4564124,524248,23591,0.3553,0.7448,1.11,113.4,high,produce,0.4732,0.1959,0.2156,0.0781,0.0373
CUS008042,60_plus,1,senior,3,low,apartment,2039997,211247,9506,0.6253,0.8769,0.897,58.2,medium,produce,0.3707,0.3323,0.188,0.0721,0.037
CUS008043,40s,2,couple,2,low,apartment,1372460,320047,14402,0.5739,0.7372,1.0,117.4,high,produce,0.4267,0.2903,0.1575,0.0697,0.0558
CUS008044,60_plus,1,senior,2,low,single_household,1372460,159285,7168,0.6392,0.7982,0.897,103.9,medium,produce,0.4228,0.1706,0.358,0.0321,0.0165
CUS008045,50s,3~4,family,8,high,single_household,5406144,610060,27453,0.3737,0.7326,1.11,146.3,high,produce,0.526,0.1803,0.2281,0.0563,0.0093
CUS008046,30s,1,single,10,high,single_household,10674991,502887,22630,0.3229,0.7041,0.897,87.6,medium,produce,0.3651,0.2168,0.212,0.1446,0.0615
CUS008047,50s,3~4,family,5,middle,apartment,3185740,426893,19210,0.5489,0.8185,1.11,27.0,low,produce,0.534,0.2313,0.1404,0.0769,0.0174
CUS008048,60_plus,1,senior,3,low,single_household,2039997,171601,7722,0.6607,0.6867,0.897,123.1,high,produce,0.6007,0.199,0.1243,0.0518,0.0243
CUS008049,20s,1,single,6,middle,single_household,3778538,318127,14316,0.501,0.6,0.897,70.9,medium,produce,0.3723,0.213,0.2395,0.1265,0.0486
CUS008050,30s,2,couple,8,high,apartment,5406144,764072,34383,0.487,0.6567,1.0,77.6,medium,dairy,0.2172,0.2054,0.3691,0.1537,0.0547
CUS008051,30s,1,single,3,low,single_household,2039997,191084,8599,0.6312,0.6283,0.897,123.3,high,meat,0.2448,0.4829,0.1361,0.0571,0.0791
CUS008052,40s,3~4,family,7,middle,apartment,4564124,409684,18436,0.3824,0.7926,1.11,59.7,medium,produce,0.2929,0.2478,0.2915,0.1291,0.0387
CUS008053,60_plus,2,senior,4,middle,apartment,2650689,285519,12848,0.5706,0.777,1.0,121.9,high,produce,0.4815,0.2474,0.1727,0.0462,0.0522
CUS008054,30s,2,couple,5,middle,apartment,3185740,381119,17150,0.5355,0.7991,1.0,40.0,low,meat,0.2251,0.3949,0.196,0.0512,0.1328
CUS008055,60_plus,1,senior,4,middle,single_household,2650689,159871,7194,0.6817,0.7563,0.897,110.2,high,produce,0.5492,0.2084,0.179,0.0602,0.0032
CUS008056,30s,1,single,1,low,apartment,597808,129373,5822,0.7004,0.6952,0.897,76.2,medium,produce,0.3116,0.2029,0.2321,0.0575,0.1959
CUS008057,30s,2,couple,10,high,apartment,10674991,644073,28983,0.3011,0.7361,1.0,90.9,medium,produce,0.2781,0.2253,0.1989,0.1986,0.0991
CUS008058,20s,1,single,4,middle,single_household,2650689,184912,8321,0.529,0.6294,0.897,106.5,medium,produce,0.2971,0.2508,0.1308,0.2319,0.0894
CUS008059,50s,3~4,family,4,middle,single_household,2650689,423937,19077,0.518,0.6127,1.11,107.8,medium,dairy,0.2032,0.2426,0.3184,0.0949,0.1408
CUS008060,60_plus,2,senior,3,low,apartment,2039997,372006,16740,0.5496,0.778,1.0,132.5,high,produce,0.4284,0.2928,0.1205,0.0891,0.0692
CUS008061,30s,1,single,1,low,apartment,597808,158513,7133,0.98,0.6889,0.897,166.3,high,produce,0.4325,0.194,0.1683,0.15,0.0552
CUS008062,50s,1,single,4,middle,single_household,2650689,173733,7818,0.5152,0.6683,0.897,127.0,high,produce,0.5248,0.1899,0.1345,0.1193,0.0315
CUS008063,60_plus,2,senior,2,low,apartment,1372460,263761,11869,0.736,0.8027,1.0,63.3,medium,meat,0.3156,0.3773,0.1689,0.1033,0.0348
CUS008064,60_plus,2,senior,5,middle,villa,3185740,458174,20618,0.4569,0.8409,1.0,93.7,medium,produce,0.3985,0.1926,0.1814,0.1863,0.0412
CUS008065,60_plus,3~4,family,1,low,apartment,597808,295897,13315,0.6667,0.8218,1.11,53.2,low,produce,0.5581,0.2402,0.1345,0.0088,0.0585
CUS008066,60_plus,2,senior,5,middle,apartment,3185740,455456,20496,0.5241,0.8342,1.0,54.0,low,produce,0.3502,0.242,0.2175,0.095,0.0953
CUS008067,50s,3~4,family,8,high,apartment,5406144,619853,27893,0.4745,0.7826,1.11,152.0,high,meat,0.3197,0.4079,0.1101,0.1055,0.0568
CUS008068,60_plus,2,senior,6,middle,apartment,3778538,536161,24127,0.5055,0.8182,1.0,79.8,medium,produce,0.463,0.2111,0.2199,0.0651,0.0409
CUS008069,50s,1,single,3,low,single_household,2039997,172233,7750,0.7477,0.7527,0.897,116.3,high,produce,0.5224,0.1998,0.0979,0.1651,0.0148
CUS008070,40s,5+,family,8,high,apartment,5406144,700800,31536,0.5054,0.849,1.252,96.5,medium,produce,0.3106,0.2999,0.1919,0.0574,0.1403
CUS008071,60_plus,2,senior,5,middle,single_household,3185740,379595,17082,0.4564,0.85,1.0,57.1,medium,produce,0.46,0.3059,0.1045,0.0804,0.0492
CUS008072,20s,2,couple,3,low,apartment,2039997,388751,17494,0.5529,0.6348,1.0,92.5,medium,produce,0.4343,0.1441,0.1413,0.1302,0.1501
CUS008073,30s,1,single,1,low,apartment,597808,133441,6005,0.804,0.6681,0.897,51.2,low,produce,0.3372,0.3286,0.11,0.0964,0.1278
CUS008074,20s,3~4,family,9,high,apartment,6734142,628897,28300,0.316,0.5001,1.11,36.1,low,deli,0.2176,0.1123,0.2309,0.2973,0.1419
CUS008075,50s,1,single,6,middle,villa,3778538,190927,8592,0.5741,0.7941,0.897,76.9,medium,produce,0.4118,0.1167,0.2407,0.1056,0.1252
CUS008076,20s,1,single,2,low,single_household,1372460,145590,6552,0.7627,0.6165,0.897,106.8,medium,produce,0.3857,0.1755,0.2148,0.1773,0.0466
CUS008077,40s,3~4,family,10,high,apartment,10674991,795522,35798,0.2331,0.7542,1.11,101.5,medium,meat,0.2784,0.2976,0.2609,0.1089,0.0541
CUS008078,50s,3~4,family,10,high,apartment,10674991,678157,30517,0.2763,0.692,1.11,65.1,medium,meat,0.1997,0.3864,0.1208,0.1624,0.1307
CUS008079,60_plus,1,senior,1,low,apartment,597808,150297,6763,0.7803,0.7832,0.897,138.7,high,produce,0.5043,0.2285,0.1037,0.0996,0.0639
CUS008080,60_plus,2,senior,2,low,apartment,1372460,334846,15068,0.6946,0.8436,1.0,113.1,high,dairy,0.2942,0.1943,0.3209,0.0161,0.1745
CUS008081,50s,3~4,family,8,high,apartment,5406144,680130,30606,0.5077,0.8099,1.11,57.6,medium,produce,0.3771,0.26,0.1803,0.1007,0.0819
CUS008082,50s,1,single,5,middle,villa,3185740,195673,8805,0.5426,0.7299,0.897,41.9,low,produce,0.3914,0.3175,0.1058,0.1057,0.0795
CUS008083,30s,3~4,family,4,middle,single_household,2650689,374643,16859,0.6064,0.834,1.11,85.6,medium,produce,0.3771,0.1787,0.1027,0.2577,0.0838
CUS008084,60_plus,2,senior,4,middle,villa,2650689,345077,15528,0.5455,0.8026,1.0,108.9,medium,produce,0.4967,0.247,0.1432,0.0374,0.0757
CUS008085,20s,2,couple,9,high,apartment,6734142,653350,29401,0.3478,0.561,1.0,60.1,medium,meat,0.2244,0.2811,0.1569,0.2299,0.1077
CUS008086,60_plus,2,senior,1,low,villa,597808,309353,13921,0.8064,0.8129,1.0,181.2,high,produce,0.362,0.2056,0.3278,0.0508,0.0538
CUS008087,60_plus,1,senior,2,low,single_household,1372460,163810,7371,0.9134,0.9062,0.897,93.1,medium,produce,0.4722,0.298,0.0897,0.0993,0.0409
