customer_id,age_group,household_type,income_level,residence_type,price_sensitivity,freshness_sensitivity,preferred_category,visit_frequency
CUS009625,50s,couple,low,apartment,0.77,0.63,produce,high
CUS009626,50s,senior,high,villa,0.5,0.91,produce,low
CUS009627,30s,family,high,apartment,0.23,0.73,dairy,high
CUS009628,30s,family,high,villa,0.54,0.83,dairy,high
CUS009629,60_plus,couple,middle,apartment,0.47,0.9,deli,medium
CUS009630,40s,family,middle,villa,0.7,0.68,meat,low
CUS009631,50s,couple,low,single_household,0.76,0.77,produce,medium
CUS009632,60_plus,senior,middle,villa,0.51,0.65,deli,low
CUS009633,30s,single,middle,apartment,0.54,0.85,produce,high
CUS009634,30s,family,low,villa,0.62,0.75,dairy,medium
CUS009635,40s,family,high,apartment,0.57,0.96,dairy,medium
CUS009636,20s,single,low,single_household,0.46,0.67,cheese,medium
CUS009637,40s,senior,high,apartment,0.42,0.61,produce,low
CUS009638,50s,senior,middle,single_household,0.51,0.79,cheese,low
CUS009639,40s,family,high,apartment,0.57,0.73,cheese,low
CUS009640,30s,family,middle,apartment,0.43,0.66,deli,low
CUS009641,50s,couple,middle,single_household,0.12,0.76,produce,medium
CUS009642,20s,single,high,single_household,0.73,0.4,meat,low
CUS009643,50s,couple,low,single_household,0.63,0.57,produce,medium
CUS009644,20s,senior,low,villa,0.75,0.52,produce,low
CUS009645,50s,couple,low,villa,0.54,0.6,deli,medium
CUS009646,40s,single,middle,single_household,0.65,0.42,produce,low
CUS009647,30s,couple,high,apartment,0.33,0.69,deli,low
CUS009648,40s,senior,middle,single_household,0.58,0.77,produce,medium
CUS009649,30s,couple,high,apartment,0.62,0.69,deli,high
CUS009650,40s,couple,middle,single_household,0.45,0.42,dairy,high
CUS009651,50s,family,middle,apartment,0.62,0.87,dairy,medium
CUS009652,50s,couple,middle,apartment,0.71,0.62,deli,medium
CUS009653,20s,family,low,apartment,0.68,0.61,cheese,medium
CUS009654,40s,single,high,apartment,0.48,0.61,deli,high
CUS009655,50s,family,low,apartment,0.21,0.86,produce,medium
CUS009656,50s,family,low,apartment,0.74,0.63,produce,medium
CUS009657,30s,couple,middle,villa,0.56,0.64,deli,low
CUS009658,20s,couple,middle,single_household,0.48,0.69,meat,medium
CUS009659,60_plus,senior,middle,apartment,0.37,0.9,produce,medium
CUS009660,30s,family,high,apartment,0.27,0.76,meat,high
CUS009661,30s,couple,middle,apartment,0.37,0.85,cheese,medium
CUS009662,50s,couple,middle,apartment,0.49,0.91,produce,low
CUS009663,30s,family,middle,apartment,0.43,0.67,produce,low
CUS009664,50s,family,high,apartment,0.1,0.9,deli,high
CUS009665,20s,family,middle,apartment,0.57,0.65,dairy,medium
CUS009666,50s,family,high,apartment,0.19,0.85,deli,medium
CUS009667,60_plus,senior,low,villa,0.65,0.57,meat,low
CUS009668,60_plus,senior,middle,apartment,0.29,0.92,dairy,low
CUS009669,60_plus,couple,low,single_household,0.59,0.74,meat,low
CUS009670,50s,senior,middle,apartment,0.44,0.9,meat,medium
CUS009671,30s,family,low,apartment,0.85,0.77,meat,medium
CUS009672,60_plus,couple,low,apartment,0.62,0.75,produce,medium
CUS009673,60_plus,senior,low,apartment,0.5,0.69,produce,medium
CUS009674,40s,family,middle,apartment,0.74,0.55,dairy,high
CUS009675,30s,family,middle,apartment,0.53,0.69,cheese,medium
CUS009676,20s,single,middle,single_household,0.6,0.74,deli,medium
CUS009677,40s,family,middle,apartment,0.21,0.76,dairy,medium
CUS009678,50s,couple,middle,apartment,0.39,0.94,deli,medium
CUS009679,30s,couple,low,apartment,0.45,0.8,dairy,medium
CUS009680,30s,family,low,apartment,0.74,0.68,cheese,medium
CUS009681,40s,family,middle,single_household,0.56,0.85,dairy,low
CUS009682,20s,family,low,apartment,0.95,0.87,produce,low
CUS009683,60_plus,couple,middle,apartment,0.34,0.86,produce,high
CUS009684,30s,family,middle,apartment,0.63,0.83,meat,low
CUS009685,20s,single,middle,single_household,0.33,0.8,deli,high
CUS009686,20s,single,low,single_household,0.31,0.8,deli,medium
CUS009687,50s,senior,middle,single_household,0.42,0.71,meat,medium
CUS009688,50s,single,middle,single_household,0.53,0.91,produce,medium
CUS009689,20s,single,high,apartment,0.48,0.64,deli,medium
CUS009690,20s,family,low,villa,0.83,0.78,cheese,medium
CUS009691,30s,single,low,villa,0.85,0.63,cheese,medium
CUS009692,20s,single,low,single_household,0.76,0.41,dairy,medium
CUS009693,50s,family,low,apartment,0.62,0.69,produce,low
CUS009694,20s,single,middle,single_household,0.36,0.57,deli,low
CUS009695,40s,family,low,apartment,0.53,0.85,cheese,medium
CUS009696,30s,couple,high,apartment,0.49,0.92,meat,medium
CUS009697,40s,couple,middle,apartment,0.34,0.76,produce,medium
CUS009698,30s,couple,middle,villa,0.57,0.59,meat,medium
CUS009699,20s,single,low,single_household,0.62,0.59,deli,low
CUS009700,30s,family,middle,single_household,0.69,0.77,produce,medium
CUS009701,20s,couple,middle,apartment,0.64,0.89,cheese,high
CUS009702,20s,single,low,apartment,0.92,0.32,cheese,high
CUS009703,60_plus,senior,low,single_household,0.4,0.83,deli,medium
CUS009704,30s,couple,low,apartment,0.48,0.62,dairy,low
CUS009705,30s,single,high,single_household,0.4,0.66,dairy,medium
CUS009706,20s,single,low,single_household,0.55,0.64,dairy,medium
CUS009707,50s,family,low,apartment,0.64,0.5,cheese,medium
CUS009708,60_plus,couple,low,apartment,0.87,0.81,meat,high
CUS009709,50s,couple,high,apartment,0.33,0.61,produce,medium
CUS009710,40s,couple,low,apartment,0.59,0.67,meat,medium
CUS009711,50s,single,middle,apartment,0.53,0.71,cheese,medium
CUS009712,30s,single,middle,single_household,0.6,0.79,cheese,high
CUS009713,50s,family,low,apartment,0.69,0.82,cheese,high
CUS009714,50s,couple,middle,villa,0.66,0.79,meat,low
CUS009715,20s,single,low,apartment,0.37,0.38,meat,medium
CUS009716,40s,single,middle,single_household,0.33,0.67,cheese,medium
CUS009717,30s,single,middle,villa,0.88,0.59,dairy,low
CUS009718,20s,family,low,apartment,0.78,0.43,dairy,medium
CUS009719,50s,couple,middle,villa,0.42,0.65,produce,medium
CUS009720,20s,single,low,apartment,0.48,0.61,deli,low
CUS009721,50s,couple,middle,apartment,0.66,0.58,deli,medium
CUS009722,60_plus,couple,middle,villa,0.56,0.78,deli,high
CUS009723,40s,family,high,apartment,0.54,0.85,dairy,medium
CUS009724,30s,couple,middle,single_household,0.71,0.37,dairy,low
CUS009725,40s,family,low,apartment,0.69,0.89,meat,high
CUS009726,50s,family,middle,villa,0.74,0.84,dairy,high
CUS009727,30s,family,middle,villa,0.37,0.72,meat,medium
CUS009728,30s,family,middle,apartment,0.55,0.77,deli,medium
CUS009729,40s,couple,low,single_household,0.7,0.61,meat,high
CUS009730,60_plus,senior,low,apartment,0.61,0.51,dairy,high
CUS009731,30s,family,middle,apartment,0.53,0.9,cheese,medium
CUS009732,30s,single,high,single_household,0.56,0.77,cheese,medium
CUS009733,60_plus,senior,low,single_household,0.66,0.76,meat,medium
CUS009734,20s,family,low,apartment,1.0,0.76,dairy,low
CUS009735,20s,single,low,single_household,0.7,0.57,meat,low
CUS009736,40s,family,high,apartment,0.47,0.86,meat,high
CUS009737,20s,single,middle,single_household,0.69,0.78,deli,medium
CUS009738,20s,single,middle,apartment,0.86,0.66,deli,medium
CUS009739,40s,family,high,apartment,0.6,0.93,meat,medium
CUS009740,40s,family,middle,apartment,0.51,0.78,deli,high
CUS009741,40s,family,middle,villa,0.55,0.71,deli,low
CUS009742,30s,family,middle,apartment,0.63,0.81,meat,medium
CUS009743,40s,family,middle,villa,0.6,0.79,produce,medium
CUS009744,40s,family,middle,villa,0.4,0.62,dairy,low
CUS009745,50s,couple,high,villa,0.42,0.67,deli,high
CUS009746,50s,family,high,apartment,0.59,0.89,produce,low
CUS009747,40s,family,high,apartment,0.21,0.91,cheese,low
CUS009748,50s,senior,high,villa,0.43,0.73,cheese,low
CUS009749,50s,family,middle,apartment,0.48,0.93,dairy,medium
CUS009750,20s,single,low,single_household,0.75,0.77,deli,low
CUS009751,60_plus,senior,middle,apartment,0.52,0.84,meat,medium
CUS009752,50s,family,middle,apartment,0.3,0.93,dairy,medium
CUS009753,30s,family,high,villa,0.49,0.82,produce,medium
CUS009754,20s,single,low,villa,0.85,0.74,produce,medium
CUS009755,40s,couple,low,villa,0.85,0.76,produce,low
CUS009756,30s,family,middle,villa,0.43,0.75,cheese,medium
CUS009757,50s,family,high,apartment,0.34,0.85,meat,low
CUS009758,40s,single,high,apartment,0.38,0.77,dairy,high
CUS009759,20s,single,low,villa,0.92,0.78,meat,medium
CUS009760,30s,family,middle,single_household,0.71,0.54,meat,medium
CUS009761,50s,couple,middle,apartment,0.61,0.73,meat,low
CUS009762,20s,family,low,villa,0.45,0.77,cheese,medium
CUS009763,50s,couple,high,villa,0.52,0.52,meat,low
CUS009764,30s,couple,middle,single_household,0.67,0.58,deli,low
CUS009765,40s,family,middle,apartment,0.61,0.68,produce,medium
CUS009766,40s,family,high,apartment,0.62,0.89,dairy,medium
CUS009767,30s,family,middle,apartment,0.57,0.89,deli,high
CUS009768,40s,couple,low,apartment,0.57,0.7,deli,low
CUS009769,40s,family,high,apartment,0.35,0.59,deli,low
CUS009770,20s,single,low,single_household,0.68,0.32,produce,high
CUS009771,30s,family,middle,apartment,0.58,0.85,cheese,low
CUS009772,50s,couple,high,villa,0.39,0.72,produce,medium
CUS009773,50s,single,middle,single_household,0.76,0.54,produce,high
CUS009774,40s,family,middle,single_household,0.7,0.78,produce,low
CUS009775,50s,couple,low,villa,0.82,0.8,deli,medium
CUS009776,20s,single,low,single_household,0.74,0.44,dairy,high
CUS009777,20s,single,high,single_household,0.37,0.72,meat,medium
CUS009778,40s,couple,middle,apartment,0.73,0.81,dairy,low
CUS009779,40s,couple,middle,apartment,0.3,0.83,meat,high
CUS009780,50s,family,middle,apartment,0.66,0.79,produce,medium
CUS009781,20s,single,middle,single_household,0.39,0.48,meat,medium
CUS009782,40s,senior,middle,villa,0.72,0.98,dairy,low
CUS009783,40s,family,low,apartment,0.66,0.77,meat,medium
CUS009784,30s,single,high,single_household,0.43,0.76,deli,high
CUS009785,40s,couple,low,villa,0.57,0.8,produce,high
CUS009786,40s,family,middle,apartment,0.51,0.77,produce,medium
CUS009787,30s,family,middle,apartment,0.59,0.87,deli,medium
CUS009788,30s,couple,high,apartment,0.27,0.89,meat,low
CUS009789,30s,single,low,apartment,0.67,0.64,deli,low
CUS009790,60_plus,senior,middle,villa,0.55,1.0,produce,medium
CUS009791,30s,family,middle,single_household,0.66,0.94,meat,medium
CUS009792,20s,single,low,single_household,0.7,0.73,deli,medium
CUS009793,20s,single,low,single_household,0.77,0.65,produce,high
CUS009794,20s,single,low,single_household,0.78,0.6,deli,medium
CUS009795,20s,single,low,apartment,0.67,0.7,deli,medium
CUS009796,40s,family,middle,villa,0.63,0.87,meat,medium
CUS009797,20s,family,middle,apartment,0.75,0.92,cheese,medium
CUS009798,30s,family,low,apartment,0.79,0.52,meat,low
CUS009799,20s,couple,low,villa,0.62,0.87,meat,medium
CUS009800,30s,family,middle,apartment,0.62,0.69,meat,high
CUS009801,20s,family,low,villa,0.92,0.6,dairy,low
CUS009802,40s,family,middle,single_household,0.27,0.56,dairy,low
CUS009803,40s,couple,high,apartment,0.41,0.82,produce,low
CUS009804,50s,couple,middle,single_household,0.54,0.77,produce,medium
CUS009805,30s,family,middle,apartment,0.42,0.69,dairy,medium
CUS009806,50s,couple,high,apartment,0.4,0.75,dairy,medium
CUS009807,40s,single,middle,apartment,0.66,0.43,meat,high
CUS009808,20s,single,low,single_household,0.67,0.62,meat,medium
CUS009809,30s,couple,middle,apartment,0.59,0.68,produce,low
CUS009810,50s,senior,low,apartment,0.56,0.92,dairy,low
CUS009811,30s,family,middle,villa,0.48,0.53,dairy,medium
CUS009812,30s,senior,low,apartment,0.54,0.67,produce,medium
CUS009813,40s,couple,low,single_household,0.36,0.55,produce,high
CUS009814,20s,family,middle,apartment,0.67,0.74,produce,high
CUS009815,60_plus,family,low,apartment,0.59,0.8,meat,low
CUS009816,20s,single,low,single_household,0.8,0.75,meat,high
CUS009817,20s,single,high,single_household,0.5,0.82,dairy,high
CUS009818,20s,family,low,apartment,0.88,0.52,meat,medium
CUS009819,30s,couple,low,apartment,0.57,0.61,dairy,low
CUS009820,50s,couple,middle,villa,0.38,0.81,meat,low
CUS009821,50s,family,middle,apartment,0.51,0.67,dairy,medium
CUS009822,60_plus,senior,low,villa,0.69,0.65,meat,medium
CUS009823,40s,senior,middle,single_household,0.19,0.68,deli,high
CUS009824,30s,family,middle,apartment,0.63,0.88,produce,medium
CUS009825,30s,family,low,villa,0.72,0.81,dairy,high
CUS009826,20s,single,low,single_household,0.49,0.77,dairy,low
CUS009827,60_plus,senior,middle,apartment,0.88,0.82,dairy,low
CUS009828,40s,family,middle,villa,0.5,0.84,dairy,medium
CUS009829,40s,family,high,apartment,0.43,0.97,dairy,medium
CUS009830,40s,single,middle,single_household,0.56,0.57,dairy,medium
CUS009831,50s,couple,middle,single_household,0.48,0.76,cheese,medium
CUS009832,30s,single,middle,single_household,0.8,0.5,dairy,medium
CUS009833,50s,family,high,villa,0.45,0.76,meat,medium
CUS009834,50s,single,middle,villa,0.48,0.43,produce,low
CUS009835,50s,single,middle,single_household,0.52,0.78,produce,medium
CUS009836,20s,single,low,single_household,0.52,0.63,cheese,medium
CUS009837,20s,family,middle,villa,0.72,0.44,cheese,medium
CUS009838,40s,family,high,apartment,0.25,0.75,meat,low
CUS009839,50s,family,middle,apartment,0.67,0.87,produce,medium
CUS009840,60_plus,senior,high,single_household,0.29,0.81,produce,low
CUS009841,40s,family,high,single_household,0.67,0.8,dairy,medium
CUS009842,30s,family,middle,apartment,0.51,0.64,produce,medium
CUS009843,20s,couple,low,apartment,0.68,0.51,meat,low
CUS009844,40s,family,high,villa,0.22,0.5,dairy,medium
CUS009845,30s,family,high,apartment,0.49,0.89,meat,high
CUS009846,40s,family,middle,apartment,0.74,0.6,dairy,medium
CUS009847,50s,family,middle,apartment,0.43,0.85,produce,medium
CUS009848,30s,family,high,apartment,0.78,0.58,dairy,medium
CUS009849,30s,family,middle,apartment,0.42,0.71,produce,medium
CUS009850,20s,single,low,single_household,0.45,0.27,cheese,medium
CUS009851,30s,family,high,apartment,0.24,0.57,dairy,low
CUS009852,40s,family,middle,apartment,0.77,0.73,deli,medium
CUS009853,30s,family,high,apartment,0.74,0.96,produce,high
CUS009854,20s,single,low,apartment,0.78,0.71,produce,medium
CUS009855,20s,single,low,single_household,0.84,0.58,dairy,high
CUS009856,20s,senior,low,villa,0.75,0.46,produce,low
CUS009857,40s,single,high,villa,0.64,0.51,meat,medium
CUS009858,40s,single,high,apartment,0.62,0.78,deli,low
CUS009859,40s,family,high,apartment,0.4,0.75,meat,medium
CUS009860,40s,couple,high,apartment,0.31,0.71,produce,medium
CUS009861,20s,single,middle,apartment,0.9,0.71,deli,medium
CUS009862,40s,single,high,single_household,0.44,0.78,deli,medium
CUS009863,20s,single,middle,single_household,0.75,0.67,dairy,medium
CUS009864,60_plus,family,middle,apartment,0.3,0.62,deli,medium
CUS009865,20s,single,middle,apartment,0.48,0.77,dairy,low
CUS009866,30s,single,low,villa,0.5,0.65,meat,high
CUS009867,20s,family,high,villa,0.19,0.84,meat,medium
CUS009868,50s,single,middle,apartment,0.43,0.6,deli,high
CUS009869,20s,family,low,apartment,0.51,0.84,produce,low
CUS009870,60_plus,senior,low,villa,0.56,0.76,produce,medium
CUS009871,20s,single,middle,villa,0.81,0.73,dairy,high
CUS009872,50s,couple,low,apartment,0.46,0.81,cheese,medium
CUS009873,40s,family,high,apartment,0.37,0.95,cheese,low
CUS009874,30s,family,high,villa,0.23,0.71,dairy,high
CUS009875,30s,family,middle,single_household,0.4,0.43,meat,medium
CUS009876,30s,senior,middle,apartment,0.37,0.7,produce,medium
CUS009877,50s,family,low,apartment,0.65,0.6,dairy,low
CUS009878,50s,couple,high,apartment,0.51,0.98,meat,medium
CUS009879,20s,senior,low,apartment,0.87,0.58,cheese,low
CUS009880,30s,senior,middle,apartment,0.41,0.85,meat,low
CUS009881,30s,family,high,apartment,0.5,0.96,dairy,medium
CUS009882,20s,single,low,single_household,0.46,0.38,deli,medium
CUS009883,40s,couple,middle,villa,0.55,0.6,cheese,medium
CUS009884,30s,family,high,villa,0.28,0.95,produce,medium
CUS009885,30s,family,high,apartment,0.24,0.86,dairy,low
CUS009886,50s,family,middle,villa,0.33,0.67,deli,medium
CUS009887,50s,family,middle,villa,0.26,0.88,dairy,high
CUS009888,50s,family,middle,villa,0.77,1.0,cheese,medium
CUS009889,20s,family,middle,apartment,0.65,0.58,meat,low
CUS009890,60_plus,single,high,single_household,0.06,0.63,dairy,medium
CUS009891,40s,family,middle,apartment,0.51,0.94,produce,high
CUS009892,40s,family,middle,villa,0.48,0.58,cheese,medium
CUS009893,20s,single,low,single_household,0.73,0.7,meat,low
CUS009894,50s,family,middle,apartment,0.71,0.86,cheese,medium
CUS009895,40s,family,high,villa,0.52,0.97,deli,medium
CUS009896,50s,couple,low,apartment,0.39,0.79,cheese,low
CUS009897,40s,single,middle,single_household,0.61,0.79,meat,low
CUS009898,50s,senior,middle,apartment,0.7,0.83,cheese,medium
CUS009899,40s,family,middle,apartment,0.49,0.94,dairy,high
CUS009900,60_plus,senior,middle,apartment,0.4,0.56,dairy,medium
CUS009901,30s,family,middle,apartment,0.66,0.81,produce,medium
CUS009902,30s,family,high,apartment,0.14,0.74,produce,low
CUS009903,50s,family,low,villa,0.51,0.48,cheese,medium
CUS009904,40s,family,high,apartment,0.39,0.88,meat,medium
CUS009905,40s,family,middle,apartment,0.55,0.72,meat,low
CUS009906,50s,family,high,apartment,0.43,0.63,produce,medium
CUS009907,40s,family,low,apartment,0.69,0.69,meat,low
CUS009908,50s,family,middle,apartment,0.39,0.82,produce,medium
CUS009909,30s,single,middle,single_household,0.32,0.79,deli,medium
CUS009910,50s,family,high,apartment,0.29,0.8,meat,medium
CUS009911,20s,single,low,single_household,0.83,0.48,deli,medium
CUS009912,40s,senior,high,villa,0.45,0.7,meat,low
CUS009913,50s,single,high,single_household,0.58,0.64,meat,medium
CUS009914,30s,single,high,single_household,0.57,0.8,cheese,low
CUS009915,30s,family,high,apartment,0.38,0.82,meat,medium
CUS009916,30s,couple,low,apartment,0.64,0.8,produce,medium
CUS009917,40s,couple,middle,single_household,0.54,0.74,dairy,low
CUS009918,30s,couple,middle,apartment,0.35,0.85,deli,medium
CUS009919,20s,single,middle,single_household,0.65,0.7,cheese,medium
CUS009920,50s,senior,high,single_household,0.54,0.91,produce,medium
CUS009921,30s,single,high,apartment,0.43,0.72,deli,high
CUS009922,40s,couple,middle,single_household,0.69,0.82,cheese,medium
CUS009923,40s,family,middle,villa,0.16,0.44,deli,low
CUS009924,20s,senior,low,single_household,0.82,0.71,dairy,medium
CUS009925,20s,family,low,villa,0.64,0.8,cheese,high
CUS009926,60_plus,couple,middle,apartment,0.45,0.92,produce,high
CUS009927,40s,family,high,apartment,0.23,0.71,meat,high
CUS009928,20s,couple,middle,apartment,0.58,0.48,meat,medium
CUS009929,50s,senior,middle,single_household,0.69,0.67,cheese,low
CUS009930,40s,family,middle,apartment,0.59,0.92,produce,low
CUS009931,20s,single,low,single_household,0.72,0.68,dairy,medium
CUS009932,40s,couple,middle,villa,0.66,0.59,meat,low
CUS009933,40s,single,middle,single_household,0.3,0.58,meat,low
CUS009934,30s,family,high,apartment,0.53,0.8,produce,medium
CUS009935,50s,couple,low,apartment,0.53,0.91,meat,medium
CUS009936,30s,senior,high,apartment,0.3,0.84,produce,medium
CUS009937,30s,family,middle,apartment,0.59,0.87,dairy,high
CUS009938,30s,family,middle,apartment,0.6,0.82,meat,medium
CUS009939,50s,family,high,villa,0.38,0.94,meat,medium
CUS009940,50s,family,high,single_household,0.44,0.83,meat,low
